customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,rfm_segment,cluster
6320,224,1,50.97,4,2,1,421,Potential Customers,4
6321,715,1,127.96,1,2,2,122,Potential Customers,3
6322,409,2,223.5,2,4,3,243,Potential Customers,1
6329,254,1,207.28,3,2,3,323,Potential Customers,4
6330,96,3,681.64,5,5,5,555,High Value Customers,2
6331,83,3,303.13,5,5,4,554,Loyal Customers,1
6332,90,1,44.84,5,2,1,521,Potential Customers,4
6333,346,2,708.77,3,4,5,345,Potential Customers,0
6334,690,1,181.72,1,2,3,123,Potential Customers,3
6335,383,2,251.13,2,4,3,243,Potential Customers,1
6336,342,2,809.73,3,4,5,345,Potential Customers,0
6337,658,1,541.53,1,2,5,125,Potential Customers,0
6340,568,1,180.24,1,2,3,123,Potential Customers,3
6342,27,1,156.0,5,2,2,522,Potential Customers,4
6343,16,2,630.99,5,4,5,545,Potential Customers,1
6344,121,3,665.01,4,5,5,455,Loyal Customers,2
6348,41,2,242.92999999999998,5,4,3,543,Potential Customers,1
6349,22,1,76.98,5,2,1,521,Potential Customers,4
6352,183,1,177.06,4,2,3,423,Potential Customers,4
6353,403,2,506.23,2,4,5,245,Potential Customers,0
6355,518,1,93.92999999999999,2,2,2,222,Potential Customers,3
6356,409,2,328.55,2,4,4,244,Potential Customers,0
6357,505,2,167.57999999999998,2,4,2,242,Potential Customers,3
6358,80,1,90.08,5,2,1,521,Potential Customers,4
6359,55,1,597.6,5,2,5,525,Potential Customers,4
6365,479,1,107.56,2,2,2,222,Potential Customers,3
6366,284,1,84.64,3,2,1,321,Potential Customers,4
6367,115,1,566.1,4,2,5,425,Potential Customers,4
6368,526,1,202.32,2,2,3,223,Potential Customers,3
6369,393,1,17.5,2,2,1,221,Potential Customers,3
6370,163,3,359.86,4,5,4,454,Potential Customers,1
6371,477,2,679.9100000000001,2,4,5,245,Potential Customers,0
6373,310,3,568.84,3,5,5,355,Potential Customers,2
6375,586,1,297.25,1,2,4,124,Potential Customers,3
6376,152,1,25.740000000000002,4,2,1,421,Potential Customers,4
6377,89,3,587.5,5,5,5,555,High Value Customers,2
6378,285,1,20.95,3,2,1,321,Potential Customers,4
6379,505,1,204.35,2,2,3,223,Potential Customers,3
6380,347,1,224.73,3,2,3,323,Potential Customers,4
6382,236,1,60.36,3,2,1,321,Potential Customers,4
6383,614,1,149.8,1,2,2,122,Potential Customers,3
6386,500,1,122.2,2,2,2,222,Potential Customers,3
6387,299,1,11.18,3,2,1,321,Potential Customers,4
6389,150,2,355.85,4,4,4,444,Potential Customers,1
6390,234,2,206.12,3,4,3,343,Potential Customers,1
6391,91,2,220.49,5,4,3,543,Potential Customers,1
6392,18,2,561.3499999999999,5,4,5,545,Potential Customers,1
6393,58,2,331.96000000000004,5,4,4,544,Potential Customers,1
6397,254,1,41.38,3,2,1,321,Potential Customers,4
6398,80,1,76.71,5,2,1,521,Potential Customers,4
6399,304,1,231.69,3,2,3,323,Potential Customers,4
6400,226,1,293.25,4,2,4,424,Potential Customers,4
6401,185,2,157.59,4,4,2,442,Potential Customers,1
6403,200,3,916.46,4,5,5,455,Loyal Customers,2
6404,70,1,47.88,5,2,1,521,Potential Customers,4
6407,340,2,128.92000000000002,3,4,2,342,Potential Customers,1
6408,521,2,267.62,2,4,3,243,Potential Customers,0
6410,571,1,238.54,1,2,3,123,Potential Customers,3
6411,23,2,697.23,5,4,5,545,Potential Customers,1
6413,720,1,50.96,1,2,1,121,Potential Customers,3
6416,250,1,155.55,3,2,2,322,Potential Customers,4
6417,437,1,86.48,2,2,1,221,Potential Customers,3
6419,67,2,595.3299999999999,5,4,5,545,Potential Customers,1
6426,700,1,486.0,1,2,5,125,Potential Customers,0
6428,116,1,285.0,4,2,3,423,Potential Customers,4
6433,93,2,1403.05,5,4,5,545,Potential Customers,2
6434,701,1,420.68,1,2,4,124,Potential Customers,3
6435,426,2,197.1,2,4,3,243,Potential Customers,1
6436,331,1,157.3,3,2,2,322,Potential Customers,4
6438,359,2,517.72,3,4,5,345,Potential Customers,0
6439,175,2,344.11,4,4,4,444,Potential Customers,1
6440,184,1,82.64,4,2,1,421,Potential Customers,4
6444,155,1,240.14,4,2,3,423,Potential Customers,4
6445,342,2,337.28999999999996,3,4,4,344,Potential Customers,1
6447,113,3,259.65,4,5,3,453,Potential Customers,1
6448,20,1,437.04,5,2,4,524,Potential Customers,4
6449,606,1,278.16,1,2,3,123,Potential Customers,3
6450,296,1,770.05,3,2,5,325,Potential Customers,0
6451,337,2,288.81,3,4,4,344,Potential Customers,1
6453,264,2,834.55,3,4,5,345,Potential Customers,2
6454,475,1,198.65,2,2,3,223,Potential Customers,3
6456,473,1,198.82,2,2,3,223,Potential Customers,3
6459,220,1,171.96,4,2,2,422,Potential Customers,4
6461,263,4,309.39,3,5,4,354,Potential Customers,1
6464,373,2,167.13,2,4,2,242,Potential Customers,1
6465,80,1,120.45,5,2,2,522,Potential Customers,4
6466,566,1,346.59999999999997,1,2,4,124,Potential Customers,3
6467,577,2,125.53999999999999,1,4,2,142,Potential Customers,3
6468,395,1,50.46,2,2,1,221,Potential Customers,3
6469,466,1,43.02,2,2,1,221,Potential Customers,3
6471,38,4,587.74,5,5,5,555,High Value Customers,2
6472,536,1,86.5,1,2,1,121,Potential Customers,3
6473,139,2,678.38,4,4,5,445,Potential Customers,1
6474,618,1,622.8499999999999,1,2,5,125,Potential Customers,0
6475,89,2,684.7,5,4,5,545,Potential Customers,1
6478,718,1,296.76,1,2,4,124,Potential Customers,3
6479,697,1,486.04999999999995,1,2,5,125,Potential Customers,0
6481,469,1,155.22,2,2,2,222,Potential Customers,3
6482,713,1,127.32,1,2,2,122,Potential Customers,3
6484,429,2,564.27,2,4,5,245,Potential Customers,0
6485,262,1,62.91,3,2,1,321,Potential Customers,4
6486,191,2,188.49,4,4,3,443,Potential Customers,1
6487,439,2,463.59999999999997,2,4,4,244,Potential Customers,0
6490,74,2,321.18,5,4,4,544,Potential Customers,1
6491,79,1,228.84,5,2,3,523,Potential Customers,4
6496,182,1,87.16,4,2,1,421,Potential Customers,4
6498,722,1,240.22,1,2,3,123,Potential Customers,3
6501,130,2,242.74,4,4,3,443,Potential Customers,1
6503,404,1,179.01,2,2,3,223,Potential Customers,3
6505,141,2,568.41,4,4,5,445,Potential Customers,1
6507,541,1,400.34999999999997,1,2,4,124,Potential Customers,3
6508,314,1,27.68,3,2,1,321,Potential Customers,4
6509,60,2,244.45999999999998,5,4,3,543,Potential Customers,1
6511,705,1,369.92,1,2,4,124,Potential Customers,3
6513,63,1,103.22999999999999,5,2,2,522,Potential Customers,4
6514,13,1,417.28,5,2,4,524,Potential Customers,4
6516,136,1,220.32,4,2,3,423,Potential Customers,4
6517,9,2,613.11,5,4,5,545,Potential Customers,1
6518,241,1,213.6,3,2,3,323,Potential Customers,4
6520,85,1,158.08,5,2,2,522,Potential Customers,4
6521,242,2,266.94,3,4,3,343,Potential Customers,1
6522,114,4,281.2,4,5,3,453,Potential Customers,1
6525,219,1,183.69,4,2,3,423,Potential Customers,4
6527,208,1,116.98,4,2,2,422,Potential Customers,4
6529,275,1,177.39999999999998,3,2,3,323,Potential Customers,4
6530,67,3,337.6,5,5,4,554,Loyal Customers,1
6531,650,1,236.54999999999998,1,2,3,123,Potential Customers,3
6534,713,1,294.9,1,2,4,124,Potential Customers,3
6535,274,2,361.09000000000003,3,4,4,344,Potential Customers,1
6537,193,1,139.92000000000002,4,2,2,422,Potential Customers,4
6539,193,3,582.24,4,5,5,455,Loyal Customers,2
6540,91,1,68.9,5,2,1,521,Potential Customers,4
6541,165,1,50.16,4,2,1,421,Potential Customers,4
6542,626,1,90.98,1,2,1,121,Potential Customers,3
6543,724,1,224.3,1,2,3,123,Potential Customers,3
6546,179,1,150.02,4,2,2,422,Potential Customers,4
6547,187,1,165.14,4,2,2,422,Potential Customers,4
6548,442,1,236.8,2,2,3,223,Potential Customers,3
6549,94,2,905.8299999999999,5,4,5,545,Potential Customers,2
6550,590,1,92.03999999999999,1,2,2,122,Potential Customers,3
6552,651,1,394.5,1,2,4,124,Potential Customers,3
6553,708,1,288.5,1,2,4,124,Potential Customers,3
6554,83,1,530.9399999999999,5,2,5,525,Potential Customers,4
6559,197,1,1023.0,4,2,5,425,Potential Customers,0
6560,467,1,207.36,2,2,3,223,Potential Customers,3
6562,393,2,456.82000000000005,2,4,4,244,Potential Customers,0
6563,670,1,305.4,1,2,4,124,Potential Customers,3
6564,493,1,78.04,2,2,1,221,Potential Customers,3
6565,62,3,442.91,5,5,4,554,Loyal Customers,1
6566,59,2,330.31,5,4,4,544,Potential Customers,1
6568,236,2,906.25,3,4,5,345,Potential Customers,2
6572,571,1,653.56,1,2,5,125,Potential Customers,0
6574,451,1,270.6,2,2,3,223,Potential Customers,3
6578,558,1,75.6,1,2,1,121,Potential Customers,3
6579,156,1,182.91,4,2,3,423,Potential Customers,4
6580,6,4,729.75,5,5,5,555,High Value Customers,2
6581,438,2,386.55,2,4,4,244,Potential Customers,0
6583,553,1,221.29999999999998,1,2,3,123,Potential Customers,3
6584,466,1,21.2,2,2,1,221,Potential Customers,3
6586,91,1,333.21,5,2,4,524,Potential Customers,4
6587,39,1,126.15,5,2,2,522,Potential Customers,4
6588,20,2,272.30999999999995,5,4,3,543,Potential Customers,1
6590,548,1,716.8000000000001,1,2,5,125,Potential Customers,0
6592,679,1,278.13,1,2,3,123,Potential Customers,3
6594,190,1,168.8,4,2,2,422,Potential Customers,4
6596,348,1,344.20000000000005,3,2,4,324,Potential Customers,4
6597,490,1,168.66,2,2,2,222,Potential Customers,3
6602,499,1,333.22,2,2,4,224,Potential Customers,3
6603,216,2,276.28,4,4,3,443,Potential Customers,1
6604,375,2,261.01,2,4,3,243,Potential Customers,1
6606,81,1,223.89,5,2,3,523,Potential Customers,4
6607,178,1,73.91,4,2,1,421,Potential Customers,4
6610,524,2,604.87,2,4,5,245,Potential Customers,0
6611,367,1,305.04,2,2,4,224,Potential Customers,4
6612,343,1,290.59999999999997,3,2,4,324,Potential Customers,4
6613,357,1,597.05,3,2,5,325,Potential Customers,0
6614,431,1,81.97,2,2,1,221,Potential Customers,3
6615,467,1,204.45,2,2,3,223,Potential Customers,3
6616,434,1,49.76,2,2,1,221,Potential Customers,3
6617,186,1,162.62,4,2,2,422,Potential Customers,4
6619,159,1,82.75,4,2,1,421,Potential Customers,4
6621,608,2,154.70000000000002,1,4,2,142,Potential Customers,3
6626,260,1,184.72,3,2,3,323,Potential Customers,4
6627,498,2,166.67000000000002,2,4,2,242,Potential Customers,3
6628,426,2,401.40999999999997,2,4,4,244,Potential Customers,0
6629,85,2,327.38,5,4,4,544,Potential Customers,1
6632,684,1,403.2,1,2,4,124,Potential Customers,3
6633,524,1,381.9,2,2,4,224,Potential Customers,3
6635,517,1,108.16,2,2,2,222,Potential Customers,3
6636,571,1,204.92,1,2,3,123,Potential Customers,3
6637,546,2,179.12,1,4,3,143,Potential Customers,3
6638,194,2,433.01,4,4,4,444,Potential Customers,1
6639,256,1,233.94,3,2,3,323,Potential Customers,4
6641,260,1,6.61,3,2,1,321,Potential Customers,4
6642,647,2,464.12,1,4,4,144,Potential Customers,0
6643,115,3,450.26,4,5,4,454,Potential Customers,1
6646,675,1,437.48,1,2,4,124,Potential Customers,3
6648,359,2,161.56,3,4,2,342,Potential Customers,1
6649,572,1,97.17,1,2,2,122,Potential Customers,3
6652,325,1,40.0,3,2,1,321,Potential Customers,4
6653,68,2,126.89,5,4,2,542,Potential Customers,1
6654,469,1,83.34,2,2,1,221,Potential Customers,3
6655,585,1,71.28,1,2,1,121,Potential Customers,3
6656,238,2,547.8499999999999,3,4,5,345,Potential Customers,1
6657,418,2,358.55999999999995,2,4,4,244,Potential Customers,0
6658,100,2,354.48,5,4,4,544,Potential Customers,1
6659,257,2,210.39,3,4,3,343,Potential Customers,1
6661,193,4,587.74,4,5,5,455,Loyal Customers,2
6663,727,1,111.19,1,2,2,122,Potential Customers,3
6664,169,1,227.45000000000002,4,2,3,423,Potential Customers,4
6665,373,1,691.25,2,2,5,225,Potential Customers,0
6666,687,1,63.1,1,2,1,121,Potential Customers,3
6667,2,1,392.68,5,2,4,524,Potential Customers,4
6668,689,2,206.67999999999998,1,4,3,143,Potential Customers,3
6670,206,1,366.0,4,2,4,424,Potential Customers,4
6671,30,1,103.75,5,2,2,522,Potential Customers,4
6672,329,1,100.97,3,2,2,322,Potential Customers,4
6675,56,3,668.73,5,5,5,555,High Value Customers,2
6678,411,1,30.76,2,2,1,221,Potential Customers,3
6679,627,1,189.5,1,2,3,123,Potential Customers,3
6680,160,1,175.86,4,2,3,423,Potential Customers,4
6681,697,1,443.65000000000003,1,2,4,124,Potential Customers,3
6682,502,1,83.82,2,2,1,221,Potential Customers,3
6684,596,2,353.53999999999996,1,4,4,144,Potential Customers,0
6685,25,3,473.76,5,5,4,554,Loyal Customers,1
6689,183,1,200.05,4,2,3,423,Potential Customers,4
6690,181,1,318.32,4,2,4,424,Potential Customers,4
6692,37,2,448.89,5,4,4,544,Potential Customers,1
6695,312,1,139.84,3,2,2,322,Potential Customers,4
6696,552,2,434.1,1,4,4,144,Potential Customers,0
6697,597,1,237.36,1,2,3,123,Potential Customers,3
6700,267,1,312.63,3,2,4,324,Potential Customers,4
6701,703,1,97.56,1,2,2,122,Potential Customers,3
6702,483,1,153.98,2,2,2,222,Potential Customers,3
6705,498,1,469.75,2,2,4,224,Potential Customers,0
6710,436,1,408.8,2,2,4,224,Potential Customers,0
6711,275,3,576.91,3,5,5,355,Potential Customers,2
6715,530,3,663.46,1,5,5,155,At Risk Customers,2
6717,380,1,299.96,2,2,4,224,Potential Customers,3
6719,649,1,128.48,1,2,2,122,Potential Customers,3
6721,388,1,84.95,2,2,1,221,Potential Customers,3
6723,138,2,481.14,4,4,5,445,Potential Customers,1
6725,39,1,673.25,5,2,5,525,Potential Customers,4
6726,334,1,223.85000000000002,3,2,3,323,Potential Customers,4
6727,582,1,72.6,1,2,1,121,Potential Customers,3
6728,238,2,88.33,3,4,1,341,Potential Customers,1
6730,651,1,383.7,1,2,4,124,Potential Customers,3
6735,452,2,380.92,2,4,4,244,Potential Customers,0
6738,428,1,25.28,2,2,1,221,Potential Customers,3
6739,375,1,254.1,2,2,3,223,Potential Customers,3
6740,650,1,36.9,1,2,1,121,Potential Customers,3
6742,461,1,156.73,2,2,2,222,Potential Customers,3
6744,158,1,315.75,4,2,4,424,Potential Customers,4
6745,320,2,473.52000000000004,3,4,4,344,Potential Customers,1
6747,127,1,40.63,4,2,1,421,Potential Customers,4
6748,322,1,74.11,3,2,1,321,Potential Customers,4
6751,101,3,511.33,5,5,5,555,High Value Customers,1
6753,343,3,503.96000000000004,3,5,5,355,Potential Customers,1
6756,31,2,286.51,5,4,3,543,Potential Customers,1
6757,220,4,1427.49,4,5,5,455,Loyal Customers,2
6758,679,1,264.44,1,2,3,123,Potential Customers,3
6759,266,1,64.26,3,2,1,321,Potential Customers,4
6760,474,1,122.15,2,2,2,222,Potential Customers,3
6763,4,3,377.26,5,5,4,554,Loyal Customers,1
6766,665,1,231.04,1,2,3,123,Potential Customers,3
6767,533,1,508.65000000000003,1,2,5,125,Potential Customers,0
6769,302,1,239.76,3,2,3,323,Potential Customers,4
6770,223,1,272.2,4,2,3,423,Potential Customers,4
6771,428,1,78.1,2,2,1,221,Potential Customers,3
6772,139,1,33.49,4,2,1,421,Potential Customers,4
6773,401,2,134.7,2,4,2,242,Potential Customers,1
6774,36,1,84.32,5,2,1,521,Potential Customers,4
6775,523,1,162.16,2,2,2,222,Potential Customers,3
6780,250,2,728.92,3,4,5,345,Potential Customers,0
6781,308,1,1113.8,3,2,5,325,Potential Customers,0
6782,19,2,910.3,5,4,5,545,Potential Customers,2
6783,510,1,418.28,2,2,4,224,Potential Customers,0
6784,176,2,916.25,4,4,5,445,Potential Customers,2
6785,523,1,136.98,2,2,2,222,Potential Customers,3
6786,164,2,554.75,4,4,5,445,Potential Customers,1
6787,126,2,702.45,4,4,5,445,Potential Customers,1
6790,186,2,313.88,4,4,4,444,Potential Customers,1
6791,313,1,95.08,3,2,2,322,Potential Customers,4
6796,15,1,284.64,5,2,3,523,Potential Customers,4
6797,518,1,364.05,2,2,4,224,Potential Customers,3
6798,361,1,65.66,3,2,1,321,Potential Customers,4
6799,64,1,532.8,5,2,5,525,Potential Customers,4
6801,493,1,448.1,2,2,4,224,Potential Customers,0
6802,152,1,206.70000000000002,4,2,3,423,Potential Customers,4
6804,545,3,321.69,1,5,4,154,Potential Customers,1
6806,399,2,97.53,2,4,2,242,Potential Customers,1
6807,13,2,462.36,5,4,4,544,Potential Customers,1
6808,485,1,61.18,2,2,1,221,Potential Customers,3
6809,325,1,107.64,3,2,2,322,Potential Customers,4
6810,166,2,458.4,4,4,4,444,Potential Customers,1
6811,726,1,41.0,1,2,1,121,Potential Customers,3
6813,634,1,117.42,1,2,2,122,Potential Customers,3
6814,130,4,426.09,4,5,4,454,Potential Customers,2
6816,80,1,112.57,5,2,2,522,Potential Customers,4
6819,342,2,375.68000000000006,3,4,4,344,Potential Customers,1
6822,436,1,55.56,2,2,1,221,Potential Customers,3
6823,120,2,575.05,4,4,5,445,Potential Customers,1
6825,77,2,318.25,5,4,4,544,Potential Customers,1
6826,44,1,51.88,5,2,1,521,Potential Customers,4
6827,166,1,65.64,4,2,1,421,Potential Customers,4
6828,553,1,99.46,1,2,2,122,Potential Customers,3
6831,91,1,173.76,5,2,2,522,Potential Customers,4
6836,255,3,208.23000000000002,3,5,3,353,Potential Customers,1
6839,519,1,405.75,2,2,4,224,Potential Customers,0
6840,7,2,262.62,5,4,3,543,Potential Customers,1
6847,163,1,231.2,4,2,3,423,Potential Customers,4
6849,429,2,399.46,2,4,4,244,Potential Customers,0
6851,648,1,94.16,1,2,2,122,Potential Customers,3
6852,451,1,42.48,2,2,1,221,Potential Customers,3
6855,109,4,537.21,4,5,5,455,Loyal Customers,2
6856,170,1,566.25,4,2,5,425,Potential Customers,4
6857,13,1,124.2,5,2,2,522,Potential Customers,4
6858,226,2,201.83999999999997,4,4,3,443,Potential Customers,1
6859,240,2,502.5,3,4,5,345,Potential Customers,1
6861,52,1,62.78,5,2,1,521,Potential Customers,4
6863,310,1,155.36,3,2,2,322,Potential Customers,4
6864,120,2,284.69,4,4,3,443,Potential Customers,1
6866,3,3,537.76,5,5,5,555,High Value Customers,2
6867,206,1,222.84,4,2,3,423,Potential Customers,4
6869,230,1,757.55,3,2,5,325,Potential Customers,0
6870,255,2,946.3800000000001,3,4,5,345,Potential Customers,2
6873,290,1,309.16,3,2,4,324,Potential Customers,4
6876,105,1,248.79999999999998,5,2,3,523,Potential Customers,4
6881,96,1,197.84,5,2,3,523,Potential Customers,4
6882,388,1,180.0,2,2,3,223,Potential Customers,3
6883,454,1,335.31,2,2,4,224,Potential Customers,3
6884,528,1,66.24,2,2,1,221,Potential Customers,3
6887,667,1,301.08,1,2,4,124,Potential Customers,3
6888,228,1,71.69999999999999,3,2,1,321,Potential Customers,4
6889,577,1,362.08,1,2,4,124,Potential Customers,3
6891,450,1,506.04999999999995,2,2,5,225,Potential Customers,0
6892,51,2,134.24,5,4,2,542,Potential Customers,1
6893,419,1,174.89999999999998,2,2,3,223,Potential Customers,3
6896,33,2,562.3499999999999,5,4,5,545,Potential Customers,1
6897,239,1,274.8,3,2,3,323,Potential Customers,4
6898,269,2,310.66999999999996,3,4,4,344,Potential Customers,1
6899,96,2,429.05000000000007,5,4,4,544,Potential Customers,1
6903,45,1,58.02,5,2,1,521,Potential Customers,4
6904,409,1,268.32,2,2,3,223,Potential Customers,3
6907,427,1,105.52,2,2,2,222,Potential Customers,3
6908,602,1,140.1,1,2,2,122,Potential Customers,3
6909,90,1,53.32,5,2,1,521,Potential Customers,4
6910,81,2,1128.26,5,4,5,545,Potential Customers,2
6911,167,2,337.42,4,4,4,444,Potential Customers,1
6923,400,1,737.9000000000001,2,2,5,225,Potential Customers,0
6924,574,1,311.84,1,2,4,124,Potential Customers,3
6928,677,1,348.5,1,2,4,124,Potential Customers,3
6929,79,2,394.04,5,4,4,544,Potential Customers,1
6934,360,1,479.64,3,2,5,325,Potential Customers,0
6937,665,2,392.22,1,4,4,144,Potential Customers,0
6938,214,1,25.96,4,2,1,421,Potential Customers,4
6940,449,1,76.98,2,2,1,221,Potential Customers,3
6941,233,1,56.56,3,2,1,321,Potential Customers,4
6942,636,1,57.92999999999999,1,2,1,121,Potential Customers,3
6944,671,1,176.76,1,2,3,123,Potential Customers,3
6946,29,2,404.85,5,4,4,544,Potential Customers,1
6947,163,1,54.34,4,2,1,421,Potential Customers,4
6948,36,1,76.47,5,2,1,521,Potential Customers,4
6949,170,2,961.76,4,4,5,445,Potential Customers,2
6950,167,2,118.97,4,4,2,442,Potential Customers,1
6951,47,1,213.9,5,2,3,523,Potential Customers,4
6952,675,1,70.6,1,2,1,121,Potential Customers,3
6953,499,1,7.84,2,2,1,221,Potential Customers,3
6956,174,4,695.6600000000001,4,5,5,455,Loyal Customers,2
6957,121,1,80.82,4,2,1,421,Potential Customers,4
6960,152,1,29.9,4,2,1,421,Potential Customers,4
6962,22,1,232.45000000000002,5,2,3,523,Potential Customers,4
6963,476,1,86.75,2,2,1,221,Potential Customers,3
6966,576,1,103.9,1,2,2,122,Potential Customers,3
6968,276,1,111.9,3,2,2,322,Potential Customers,4
6970,534,1,59.400000000000006,1,2,1,121,Potential Customers,3
6971,153,2,407.48,4,4,4,444,Potential Customers,1
6972,525,1,195.76,2,2,3,223,Potential Customers,3
6973,570,1,124.18,1,2,2,122,Potential Customers,3
6974,552,1,383.19,1,2,4,124,Potential Customers,3
6975,41,2,860.55,5,4,5,545,Potential Customers,2
6979,40,1,419.07,5,2,4,524,Potential Customers,4
6980,448,1,432.36,2,2,4,224,Potential Customers,0
6981,468,1,72.16,2,2,1,221,Potential Customers,3
6983,424,1,753.6,2,2,5,225,Potential Customers,0
6984,389,2,769.52,2,4,5,245,Potential Customers,0
6987,262,2,165.36,3,4,2,342,Potential Customers,1
6988,514,1,72.6,2,2,1,221,Potential Customers,3
6989,88,1,291.68,5,2,4,524,Potential Customers,4
6990,572,1,65.32,1,2,1,121,Potential Customers,3
6991,12,2,580.67,5,4,5,545,Potential Customers,1
6992,323,1,413.36,3,2,4,324,Potential Customers,0
6993,109,2,219.82,4,4,3,443,Potential Customers,1
